# Constructed from biom file
#OTU ID	s140.assembled.fastq	s12.assembled.fastq	s14.assembled.fastq	s139.assembled.fastq	s13.assembled.fastq	s11.assembled.fastq	s10.assembled.fastq	s9.assembled.fastq	s16.assembled.fastq	s138.assembled.fastq	s15.assembled.fastq	s5.assembled.fastq	s7.assembled.fastq	s8.assembled.fastq	s6.assembled.fastq	s137.assembled.fastq	taxonomy
OTU29684913913230	1.0	0.0	2.0	4.0	3.0	0.0	1.0	10.0	12.0	4.0	4.0	0.0	2.0	0.0	3.0	5.0	Unassigned
OTU38381006523920	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	1.0	Unassigned
OTU16406282187566	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__[Caldithrix]; c__KSB1; o__GW-22; f__; g__; s__
OTU96945528929031	0.0	0.0	0.0	0.0	0.0	0.0	6.0	13.0	0.0	3.0	0.0	9.0	8.0	13.0	11.0	12.0	Unassigned
OTU900894621044	3.0	8.0	1.0	9.0	2.0	12.0	11.0	27.0	27.0	10.0	43.0	17.0	14.0	19.0	12.0	20.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__OPB11; f__; g__; s__
OTU45507748683274	0.0	0.0	0.0	0.0	0.0	0.0	10.0	13.0	0.0	3.0	0.0	9.0	3.0	5.0	29.0	8.0	k__Bacteria; p__GN04; c__; o__; f__; g__; s__
OTU15615088799538	0.0	1.0	1.0	7.0	0.0	1.0	4.0	2.0	6.0	8.0	8.0	1.0	1.0	5.0	2.0	6.0	Unassigned
OTU44463502036215	0.0	2.0	1.0	0.0	0.0	0.0	11.0	16.0	0.0	11.0	0.0	13.0	3.0	10.0	13.0	20.0	k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2; f__DHVEG-1; g__; s__
OTU70076660154794	2.0	13.0	6.0	10.0	5.0	4.0	0.0	2.0	4.0	5.0	1.0	4.0	2.0	9.0	3.0	8.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
OTU76298429504760	0.0	13.0	8.0	5.0	6.0	4.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__; g__; s__
OTU82881625026922	4.0	2.0	0.0	3.0	2.0	1.0	0.0	4.0	0.0	2.0	0.0	1.0	6.0	7.0	7.0	5.0	k__Bacteria; p__; c__; o__; f__; g__; s__
OTU46701095759511	8.0	5.0	7.0	16.0	6.0	8.0	8.0	4.0	18.0	5.0	18.0	10.0	3.0	3.0	10.0	14.0	k__Bacteria; p__Acidobacteria; c__BPC102; o__B110; f__; g__; s__
OTU81193383724101	0.0	0.0	0.0	0.0	0.0	0.0	6.0	8.0	0.0	3.0	0.0	5.0	3.0	10.0	3.0	11.0	Unassigned
OTU44068570209035	0.0	0.0	0.0	0.0	0.0	1.0	13.0	8.0	0.0	0.0	0.0	7.0	1.0	8.0	0.0	4.0	k__Archaea; p__[Parvarchaeota]; c__[Parvarchaea]; o__YLA114; f__; g__; s__
OTU12924855647324	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	5.0	0.0	0.0	2.0	4.0	5.0	2.0	k__Archaea; p__Euryarchaeota; c__DSEG; o__ArcA07; f__; g__; s__
OTU84892502446036	1.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	1.0	2.0	1.0	2.0	k__Bacteria; p__OP3; c__BD4-9; o__; f__; g__; s__
OTU31112470431	1.0	0.0	8.0	0.0	1.0	0.0	4.0	1.0	1.0	3.0	0.0	0.0	0.0	5.0	9.0	4.0	k__Bacteria; p__Elusimicrobia; c__4-29; o__; f__; g__; s__
OTU7375454467885	5.0	5.0	3.0	2.0	7.0	1.0	0.0	2.0	1.0	5.0	4.0	6.0	1.0	4.0	2.0	10.0	k__Bacteria; p__LCP-89; c__SAW1_B44; o__; f__; g__; s__
OTU86025652627499	0.0	0.0	3.0	4.0	5.0	0.0	41.0	39.0	3.0	29.0	3.0	23.0	31.0	55.0	25.0	44.0	Unassigned
OTU90660772704429	0.0	0.0	0.0	0.0	0.0	0.0	5.0	4.0	0.0	2.0	0.0	1.0	2.0	5.0	0.0	7.0	k__Bacteria; p__OD1; c__; o__; f__; g__; s__
OTU86930793904466	77.0	0.0	22.0	167.0	28.0	0.0	11.0	22.0	23.0	4.0	17.0	4.0	3.0	17.0	7.0	21.0	k__Archaea; p__[Parvarchaeota]; c__[Parvarchaea]; o__YLA114; f__; g__; s__
OTU54437524040326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	1.0	7.0	1.0	0.0	0.0	0.0	1.0	Unassigned
OTU81136790732599	5.0	1.0	1.0	4.0	3.0	0.0	0.0	0.0	8.0	5.0	2.0	1.0	2.0	4.0	6.0	7.0	k__Bacteria; p__GN04; c__GN15; o__; f__; g__; s__
OTU11284735205384	5.0	0.0	9.0	8.0	6.0	0.0	25.0	25.0	0.0	17.0	0.0	8.0	10.0	40.0	27.0	21.0	k__Bacteria; p__Chloroflexi; c__Dehalococcoidetes; o__GIF9; f__; g__; s__
OTU37159314494012	2.0	1.0	3.0	5.0	1.0	0.0	2.0	2.0	2.0	6.0	2.0	5.0	4.0	5.0	5.0	8.0	Unassigned
OTU221392529326	7.0	12.0	6.0	9.0	9.0	5.0	6.0	18.0	23.0	2.0	23.0	16.0	4.0	20.0	9.0	6.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SHA-20; f__; g__; s__
OTU21735201269577	0.0	0.0	0.0	0.0	0.0	0.0	75.0	76.0	0.0	74.0	0.0	54.0	43.0	75.0	69.0	120.0	k__Bacteria; p__OP8; c__OP8_1; o__HMMVPog-54; f__; g__; s__
OTU51710214647912	1.0	1.0	2.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	3.0	0.0	2.0	k__Bacteria; p__Chloroflexi; c__Dehalococcoidetes; o__Dehalococcoidales; f__Dehalococcoidaceae; g__; s__
OTU80004937489094	8.0	8.0	13.0	12.0	9.0	8.0	6.0	4.0	5.0	3.0	11.0	4.0	4.0	7.0	3.0	3.0	k__Bacteria; p__Fibrobacteres; c__TG3; o__TG3-1; f__MAT-CR-H6-H10; g__; s__
OTU23697841249077	1.0	2.0	0.0	0.0	0.0	0.0	5.0	7.0	3.0	2.0	2.0	3.0	3.0	5.0	1.0	8.0	Unassigned
OTU99021933096675	0.0	4.0	1.0	7.0	2.0	3.0	2.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	2.0	Unassigned
OTU56254606006035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__lwoffii
OTU79003445753324	4.0	0.0	3.0	6.0	4.0	0.0	38.0	74.0	3.0	23.0	6.0	27.0	22.0	38.0	52.0	55.0	k__Bacteria; p__AC1; c__HDBW-WB69; o__; f__; g__; s__
OTU99548273709289	1.0	0.0	2.0	3.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__CCM11a; f__; g__; s__
OTU48235256445440	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	4.0	0.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__envOPS12; f__; g__; s__
OTU62460825004997	0.0	8.0	1.0	4.0	2.0	4.0	0.0	0.0	14.0	1.0	6.0	2.0	0.0	0.0	0.0	0.0	k__Bacteria; p__GN04; c__GN15; o__; f__; g__; s__
OTU5201490982005	15.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	k__Archaea; p__Euryarchaeota; c__ANME-1; o__; f__; g__; s__
OTU80601202325880	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	2.0	2.0	0.0	1.0	1.0	6.0	1.0	3.0	k__Bacteria; p__Chloroflexi; c__Dehalococcoidetes; o__; f__; g__; s__
OTU79306693539011	2.0	2.0	11.0	7.0	6.0	2.0	3.0	5.0	6.0	0.0	10.0	3.0	0.0	9.0	4.0	3.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__Desulfococcus; s__
OTU38309273201202	4.0	1.0	0.0	2.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	k__Bacteria; p__GN04; c__GN15; o__; f__; g__; s__
OTU83982977395499	1.0	4.0	2.0	3.0	4.0	1.0	0.0	2.0	6.0	0.0	2.0	1.0	0.0	4.0	1.0	1.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
OTU15625036609240	1.0	2.0	2.0	0.0	1.0	2.0	4.0	2.0	6.0	0.0	4.0	1.0	2.0	1.0	0.0	0.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__O4D2Z37; f__; g__; s__
OTU47000591728819	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	3.0	4.0	3.0	Unassigned
OTU79146854663362	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	2.0	0.0	2.0	1.0	4.0	3.0	3.0	Unassigned
OTU58054420174784	18.0	4.0	41.0	37.0	36.0	2.0	47.0	74.0	41.0	40.0	33.0	49.0	21.0	67.0	57.0	74.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__; f__; g__; s__
OTU35479533410394	9.0	35.0	16.0	11.0	26.0	35.0	0.0	0.0	7.0	0.0	1.0	4.0	1.0	5.0	0.0	2.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
OTU47141422695840	76.0	80.0	111.0	258.0	125.0	64.0	99.0	157.0	203.0	65.0	174.0	80.0	50.0	139.0	110.0	105.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__OPB11; f__; g__; s__
OTU87168824267171	0.0	0.0	0.0	0.0	0.0	0.0	5.0	9.0	0.0	7.0	0.0	11.0	2.0	10.0	13.0	9.0	k__Bacteria; p__WS3; c__PRR-12; o__SSS58A; f__; g__; s__
OTU42084000675118	4.0	3.0	4.0	21.0	5.0	1.0	3.0	3.0	9.0	4.0	12.0	3.0	2.0	3.0	0.0	8.0	k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2; f__DHVEG-1; g__; s__
OTU89378047421219	3.0	0.0	2.0	2.0	1.0	0.0	1.0	1.0	3.0	3.0	2.0	0.0	0.0	2.0	1.0	2.0	Unassigned
OTU41364353894967	1.0	2.0	3.0	4.0	1.0	1.0	4.0	5.0	7.0	4.0	6.0	7.0	0.0	7.0	10.0	4.0	k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__
OTU34301067447109	4.0	1.0	26.0	13.0	29.0	0.0	19.0	42.0	7.0	17.0	9.0	17.0	12.0	47.0	41.0	36.0	k__Bacteria; p__LCP-89; c__SAW1_B44; o__; f__; g__; s__
OTU70443431394809	16.0	21.0	82.0	62.0	60.0	18.0	178.0	379.0	97.0	108.0	85.0	146.0	110.0	305.0	307.0	160.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__OPB11; f__; g__; s__
OTU95614759182010	0.0	0.0	2.0	0.0	2.0	0.0	4.0	6.0	2.0	0.0	0.0	6.0	0.0	6.0	7.0	8.0	k__Bacteria; p__OP8; c__OP8_1; o__; f__; g__; s__
OTU36485527989706	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2.0	0.0	3.0	0.0	3.0	2.0	7.0	4.0	1.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__; f__; g__; s__
OTU65065546440809	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	0.0	2.0	0.0	0.0	5.0	1.0	1.0	2.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__; f__; g__; s__
OTU60015617836711	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	3.0	0.0	6.0	0.0	0.0	3.0	0.0	0.0	k__Bacteria; p__GN04; c__; o__; f__; g__; s__
OTU72100417305006	0.0	0.0	0.0	2.0	5.0	0.0	7.0	16.0	1.0	4.0	0.0	5.0	6.0	14.0	11.0	15.0	k__Bacteria; p__Gemmatimonadetes; c__Gemm-1; o__; f__; g__; s__
OTU25053017917725	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	2.0	2.0	0.0	k__Bacteria; p__WS3; c__PRR-12; o__SSS58A; f__; g__; s__
OTU36546240357644	4.0	11.0	6.0	19.0	2.0	5.0	1.0	1.0	8.0	6.0	7.0	12.0	2.0	7.0	12.0	13.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
OTU80983879703404	5.0	0.0	11.0	19.0	8.0	0.0	1.0	4.0	8.0	8.0	3.0	4.0	5.0	3.0	8.0	3.0	k__Bacteria; p__Caldithrix; c__Caldithrixae; o__Caldithrixales; f__BA059; g__; s__
OTU94525301128141	3.0	12.0	2.0	11.0	5.0	1.0	1.0	1.0	4.0	4.0	5.0	6.0	0.0	2.0	3.0	2.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
OTU91052361258492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2; f__[Methanomassiliicoccaceae]; g__; s__
OTU57147436376913	0.0	0.0	0.0	0.0	0.0	0.0	8.0	21.0	0.0	15.0	0.0	12.0	11.0	18.0	9.0	13.0	Unassigned
OTU91042246538737	3.0	11.0	4.0	3.0	3.0	3.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__; g__; s__
OTU97452662272978	29.0	6.0	27.0	63.0	19.0	6.0	87.0	137.0	21.0	63.0	12.0	59.0	49.0	99.0	98.0	80.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__; f__; g__; s__
OTU25018025824591	2.0	0.0	8.0	8.0	2.0	3.0	1.0	0.0	11.0	0.0	9.0	0.0	0.0	3.0	0.0	0.0	k__Bacteria; p__BRC1; c__; o__; f__; g__; s__
OTU80122307186426	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
OTU74743954542486	3.0	13.0	11.0	19.0	9.0	6.0	10.0	13.0	22.0	4.0	27.0	8.0	13.0	17.0	18.0	10.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__O4D2Z37; f__; g__; s__
OTU65190042683763	0.0	0.0	0.0	0.0	0.0	0.0	16.0	19.0	0.0	2.0	0.0	2.0	4.0	16.0	5.0	3.0	k__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__; g__; s__
OTU48399397792913	0.0	0.0	73.0	2.0	51.0	3.0	0.0	3.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Dethiosulfovibrionaceae; g__; s__
OTU91260268425891	0.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	k__Archaea; p__Crenarchaeota; c__MCG; o__pGrfC26; f__; g__; s__
OTU24088105426466	4.0	11.0	5.0	6.0	1.0	8.0	2.0	2.0	94.0	1.0	94.0	2.0	3.0	6.0	8.0	3.0	k__Bacteria; p__OP8; c__OP8_1; o__; f__; g__; s__
OTU30805258359730	0.0	0.0	8.0	1.0	9.0	0.0	3.0	9.0	0.0	3.0	1.0	5.0	2.0	3.0	10.0	3.0	Unassigned
OTU77893410663503	0.0	0.0	4.0	0.0	0.0	0.0	26.0	55.0	0.0	20.0	0.0	26.0	18.0	34.0	50.0	44.0	k__Archaea; p__Euryarchaeota; c__DSEG; o__ArcA07; f__; g__; s__
OTU63904143170214	12.0	4.0	44.0	44.0	32.0	4.0	28.0	71.0	60.0	12.0	52.0	26.0	14.0	44.0	30.0	23.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SB-34; f__; g__; s__
OTU58482591624678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	k__Archaea; p__Crenarchaeota; c__MCG; o__; f__; g__; s__
OTU64948571246683	6.0	1.0	6.0	16.0	3.0	0.0	0.0	0.0	19.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__AC1; c__HDBW-WB69; o__; f__; g__; s__
OTU36653001544859	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	3.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__; s__
OTU72341078541186	1.0	1.0	5.0	10.0	3.0	0.0	4.0	20.0	16.0	8.0	10.0	7.0	3.0	7.0	16.0	8.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae
OTU30379776364864	10.0	2.0	9.0	6.0	9.0	0.0	4.0	19.0	14.0	5.0	8.0	6.0	3.0	14.0	14.0	8.0	Unassigned
OTU66400953046601	8.0	3.0	4.0	15.0	5.0	2.0	12.0	19.0	16.0	11.0	11.0	12.0	5.0	28.0	14.0	13.0	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__; s__
OTU77314976807824	0.0	0.0	1.0	0.0	1.0	0.0	2.0	10.0	0.0	1.0	1.0	4.0	0.0	4.0	4.0	7.0	k__Bacteria; p__GN04; c__; o__; f__; g__; s__
OTU47161637516807	0.0	2.0	1.0	3.0	2.0	0.0	1.0	6.0	2.0	1.0	0.0	4.0	2.0	4.0	3.0	3.0	Unassigned
OTU34939074692779	4.0	1.0	3.0	10.0	1.0	2.0	1.0	2.0	4.0	2.0	2.0	1.0	1.0	1.0	3.0	3.0	Unassigned
OTU23553046481822	26.0	43.0	28.0	82.0	17.0	19.0	14.0	13.0	91.0	23.0	75.0	7.0	8.0	22.0	17.0	35.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__Desulfococcus; s__
OTU81734775520592	0.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__; g__; s__
OTU66845309858610	4.0	6.0	5.0	3.0	1.0	7.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__; s__
OTU83267622846470	2.0	0.0	5.0	7.0	9.0	0.0	17.0	15.0	3.0	15.0	4.0	5.0	3.0	10.0	7.0	30.0	k__Bacteria; p__GN04; c__MSB-5A5; o__; f__; g__; s__
OTU62097139362092	0.0	1.0	3.0	9.0	1.0	0.0	0.0	0.0	3.0	2.0	5.0	0.0	0.0	0.0	1.0	0.0	Unassigned
OTU74782700813684	17.0	29.0	7.0	30.0	8.0	11.0	1.0	1.0	19.0	3.0	4.0	6.0	5.0	6.0	10.0	11.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__envOPS12; f__; g__; s__
OTU28694642548972	0.0	0.0	2.0	0.0	1.0	0.0	4.0	3.0	0.0	1.0	0.0	3.0	2.0	5.0	3.0	3.0	k__Bacteria; p__AC1; c__; o__; f__; g__; s__
OTU35161314515067	0.0	0.0	4.0	1.0	4.0	0.0	1.0	3.0	1.0	0.0	0.0	1.0	1.0	3.0	1.0	5.0	k__Bacteria; p__CD12; c__; o__; f__; g__; s__
OTU56121863060966	0.0	1.0	7.0	2.0	4.0	0.0	4.0	7.0	4.0	0.0	3.0	0.0	0.0	2.0	5.0	6.0	k__Bacteria; p__Chloroflexi; c__Dehalococcoidetes; o__Dehalococcoidales; f__Dehalococcoidaceae; g__; s__
OTU79854546821762	3.0	0.0	0.0	2.0	0.0	0.0	2.0	6.0	0.0	0.0	0.0	2.0	1.0	3.0	1.0	5.0	k__Bacteria; p__WS3; c__PRR-12; o__PBS-III-9; f__; g__; s__
OTU35774985621641	5.0	3.0	9.0	10.0	12.0	1.0	1.0	5.0	6.0	1.0	7.0	2.0	1.0	1.0	3.0	5.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
OTU77686267349580	1.0	5.0	2.0	5.0	2.0	6.0	1.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__HOC36; f__; g__; s__
OTU48518355594891	0.0	0.0	2.0	4.0	0.0	0.0	1.0	3.0	3.0	1.0	2.0	3.0	2.0	2.0	1.0	1.0	k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2; f__[Methanomassiliicoccaceae]; g__; s__
OTU33307820152258	3.0	5.0	1.0	5.0	0.0	1.0	8.0	18.0	1.0	11.0	2.0	9.0	1.0	9.0	9.0	11.0	k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2; f__DHVEG-1; g__; s__
OTU73753121859665	8.0	20.0	7.0	18.0	10.0	16.0	3.0	8.0	5.0	5.0	1.0	6.0	2.0	7.0	7.0	7.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__; g__; s__
OTU49199734979122	0.0	2.0	5.0	7.0	3.0	0.0	1.0	9.0	1.0	5.0	1.0	0.0	0.0	5.0	4.0	3.0	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__; s__
OTU38692562817741	0.0	0.0	0.0	1.0	0.0	0.0	2.0	6.0	0.0	0.0	3.0	5.0	4.0	2.0	3.0	3.0	Unassigned
OTU42401057159887	0.0	0.0	0.0	0.0	0.0	0.0	3.0	12.0	0.0	5.0	0.0	4.0	3.0	11.0	15.0	8.0	Unassigned
OTU4758420102303	3.0	1.0	2.0	4.0	0.0	1.0	6.0	1.0	11.0	1.0	11.0	0.0	1.0	3.0	1.0	1.0	k__Bacteria; p__GN02; c__BB34; o__; f__; g__; s__
OTU63077463907660	0.0	0.0	2.0	0.0	2.0	0.0	5.0	8.0	5.0	7.0	1.0	7.0	3.0	6.0	19.0	7.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__NB1-j; f__MND4; g__; s__
OTU27901032892942	4.0	16.0	6.0	20.0	13.0	13.0	19.0	19.0	28.0	12.0	20.0	12.0	9.0	30.0	11.0	21.0	k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2; f__TMEG; g__; s__
OTU58062547515739	0.0	0.0	4.0	0.0	0.0	0.0	5.0	11.0	4.0	9.0	0.0	3.0	2.0	10.0	12.0	12.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__; f__; g__; s__
OTU72619230306197	1.0	9.0	3.0	6.0	2.0	7.0	0.0	0.0	4.0	0.0	8.0	1.0	0.0	1.0	0.0	0.0	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__[Thermodesulfovibrionaceae]; g__BD2-6; s__
OTU28590429266144	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	1.0	3.0	0.0	0.0	k__Bacteria; p__Verrucomicrobia; c__Opitutae; o__; f__; g__; s__
OTU19948570447268	2.0	17.0	5.0	6.0	13.0	16.0	2.0	1.0	5.0	0.0	0.0	2.0	1.0	5.0	1.0	6.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__HTCC2188; f__HTCC2089; g__; s__
OTU65615593264876	0.0	0.0	4.0	5.0	1.0	4.0	0.0	1.0	4.0	1.0	1.0	2.0	0.0	3.0	0.0	2.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__; s__
OTU89816895868807	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	2.0	0.0	1.0	Unassigned
OTU88592047947157	4.0	7.0	3.0	4.0	0.0	3.0	0.0	1.0	10.0	3.0	15.0	7.0	1.0	3.0	1.0	3.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
OTU90828686800669	2.0	7.0	2.0	9.0	1.0	5.0	0.0	1.0	8.0	0.0	3.0	0.0	0.0	2.0	1.0	3.0	k__Bacteria; p__Fibrobacteres; c__TG3; o__TG3-1; f__; g__; s__
OTU26637648690405	3.0	0.0	1.0	5.0	3.0	0.0	10.0	14.0	1.0	4.0	1.0	5.0	3.0	10.0	7.0	9.0	k__Bacteria; p__; c__; o__; f__; g__; s__
OTU56119875334844	1.0	1.0	0.0	2.0	0.0	0.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__
OTU41028808337362	1.0	0.0	6.0	4.0	2.0	0.0	3.0	4.0	2.0	4.0	5.0	3.0	0.0	2.0	1.0	2.0	Unassigned
OTU54892279090940	0.0	0.0	1.0	1.0	3.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	Unassigned
OTU60919788852755	74.0	103.0	89.0	180.0	93.0	79.0	39.0	79.0	98.0	41.0	64.0	50.0	31.0	66.0	45.0	81.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
OTU58808729651697	0.0	1.0	4.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	7.0	0.0	0.0	0.0	0.0	2.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfarculales; f__Desulfarculaceae; g__; s__
OTU14063417186918	67.0	177.0	127.0	194.0	91.0	119.0	27.0	40.0	369.0	50.0	321.0	67.0	20.0	71.0	63.0	102.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__; s__
OTU31440848636424	5.0	1.0	2.0	5.0	0.0	2.0	9.0	15.0	2.0	4.0	5.0	12.0	15.0	40.0	11.0	35.0	Unassigned
OTU89816278909888	3.0	0.0	3.0	5.0	2.0	1.0	2.0	2.0	12.0	2.0	4.0	0.0	0.0	6.0	7.0	3.0	k__Bacteria; p__Chloroflexi; c__Dehalococcoidetes; o__Dehalococcoidales; f__Dehalococcoidaceae; g__; s__
OTU4376138409902	2.0	11.0	6.0	7.0	9.0	7.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	k__Bacteria; p__GN04; c__GN15; o__; f__; g__; s__
OTU52137354494562	3.0	1.0	0.0	2.0	2.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	Unassigned
